block,task_family,task,setting,seed,variant,variant_family,train_objective,decode_mode,parameters_from,rule_id,same_split,same_seed,same_rule,same_label_alphabet,labeled_size,unlabeled_size,dev_size,epochs,lr,lambda,weight,tau,eta,rule_feature_weight,pr_tau,pr_eta,p_event,illegal_mass,low_p_event_rate,unconstrained_legal_rate,constrained_legal_rate,char_accuracy,constrained_char_accuracy,exact_sequence_accuracy,constrained_exact_sequence_accuracy,nll,hidden_conflict_count,hidden_conflict_rate,fairness_flags,claim_use,notes
real_main,real_source_small_field,stock_5d,real_l25_u100,0,B5_rule_feature_0.8,B5,rule_feature,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,,0.8,,,0.8,,,0.9447507389386495,0.05524926106135053,0.0,1.0,1.0,0.8633333333333333,0.8633333333333333,0.43666666666666665,0.43666666666666665,0.5455985129674276,,0.0,warn_b1_b3_not_independent_rows;warn_local_style_baseline,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,0,B6_pr_style_tau0.8,B6,pr_style,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,,,0.8,1.0,,0.8,1.0,0.9305919408798218,0.06940805912017822,0.0,1.0,1.0,0.856,0.856,0.43,0.43,0.5649107133547465,,0.0,warn_b1_b3_not_independent_rows;warn_local_style_baseline,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,,,,,,,,0.9316632970174153,0.06833670298258465,0.0,1.0,1.0,0.8106666666666666,0.8106666666666666,0.2733333333333333,0.2733333333333333,0.658709183216095,,0.0,warn_b1_b3_not_independent_rows,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B2_event_0.1,B2,labeled_event,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,0.1,,,,,,,0.9295426732301713,0.07045732676982874,0.0,1.0,1.0,0.804,0.804,0.24666666666666667,0.24666666666666667,0.6982777083714803,,0.0,warn_b1_b3_not_independent_rows,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B2_event_0.5,B2,labeled_event,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,0.5,,,,,,,0.9539786670605341,0.046021332939465864,0.0,1.0,1.0,0.854,0.854,0.4033333333333333,0.4033333333333333,0.5633976491292317,,0.0,warn_b1_b3_not_independent_rows,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,0.1,,,,,,,0.9746984746058782,0.025301525394121782,0.0,1.0,1.0,0.8366666666666667,0.8366666666666667,0.3433333333333333,0.3433333333333333,0.6080469697316487,,0.0,warn_b1_b3_not_independent_rows,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B4_semi_event_0.5,B4,semi_event,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,0.5,,,,,,,0.9924567161003749,0.007543283899625108,0.0,1.0,1.0,0.878,0.878,0.4866666666666667,0.4866666666666667,0.4753826624552409,,0.0,warn_b1_b3_not_independent_rows,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B5_rule_feature_0.8,B5,rule_feature,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,,0.8,,,0.8,,,0.9540656101703644,0.0459343898296356,0.0,1.0,1.0,0.838,0.838,0.35,0.35,0.5830251626968384,,0.0,warn_b1_b3_not_independent_rows;warn_local_style_baseline,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_main,real_source_small_field,stock_5d,real_l25_u100,1,B6_pr_style_tau0.8,B6,pr_style,unconstrained,,DDDDD,true,true,true,true,25,100,300,5,0.08,,,0.8,1.0,,0.8,1.0,0.9426886151234309,0.05731138487656906,0.0,1.0,1.0,0.8346666666666667,0.8346666666666667,0.33,0.33,0.6126856377919515,,0.0,warn_b1_b3_not_independent_rows;warn_local_style_baseline,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l5_u100,0,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDDD,true,true,true,true,5,100,250,5,0.08,,,,,,,,0.4889629707336426,0.5110370292663574,0.616,1.0,1.0,0.4866666666666667,0.4866666666666667,0.0,0.0,1.9504719060262043,,0.616,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l5_u100,0,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDDD,true,true,true,true,5,100,250,5,0.08,0.1,,,,,,,0.974715960741043,0.025284039258956947,0.0,1.0,1.0,0.5253333333333333,0.5253333333333333,0.008,0.008,2.295363674163818,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l5_u100,1,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDDD,true,true,true,true,5,100,250,5,0.08,,,,,,,,0.5119142100811005,0.4880857899188995,0.452,1.0,1.0,0.5753333333333334,0.5753333333333334,0.004,0.004,1.5751780220667522,,0.452,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l5_u100,1,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDDD,true,true,true,true,5,100,250,5,0.08,0.1,,,,,,,0.9746137602329255,0.025386239767074548,0.0,1.0,1.0,0.6806666666666666,0.6806666666666666,0.048,0.048,1.424602370262146,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l5_u100,0,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDD,true,true,true,true,5,100,250,5,0.08,,,,,,,,0.5297814610004425,0.47021853899955746,0.424,1.0,1.0,0.5152,0.5152,0.02,0.02,1.9865154670715333,,0.424,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l5_u100,0,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDD,true,true,true,true,5,100,250,5,0.08,0.1,,,,,,,0.9806509094238282,0.019349090576171846,0.0,1.0,1.0,0.5456,0.5456,0.028,0.028,2.5395326900482176,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l5_u100,1,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDD,true,true,true,true,5,100,250,5,0.08,,,,,,,,0.5185013184547425,0.48149868154525755,0.46,1.0,1.0,0.5472,0.5472,0.016,0.016,1.6929833347320558,,0.46,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l5_u100,1,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDD,true,true,true,true,5,100,250,5,0.08,0.1,,,,,,,0.9780087351799012,0.021991264820098833,0.0,1.0,1.0,0.6056,0.6056,0.064,0.064,1.9764457260131836,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l10_u100,0,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDDD,true,true,true,true,10,100,250,5,0.08,,,,,,,,0.7981331512928009,0.20186684870719906,0.0,1.0,1.0,0.65,0.65,0.036,0.036,1.3860755014419557,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l10_u100,0,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDDD,true,true,true,true,10,100,250,5,0.08,0.1,,,,,,,0.9671450278759003,0.03285497212409971,0.0,1.0,1.0,0.6806666666666666,0.6806666666666666,0.068,0.068,1.4148311614990234,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l10_u100,1,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDDD,true,true,true,true,10,100,250,5,0.08,,,,,,,,0.8272090842723846,0.1727909157276154,0.0,1.0,1.0,0.664,0.664,0.016,0.016,1.378582551320394,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,invoice_6d,real_l10_u100,1,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDDD,true,true,true,true,10,100,250,5,0.08,0.1,,,,,,,0.9688846349716187,0.031115365028381303,0.0,1.0,1.0,0.6733333333333333,0.6733333333333333,0.024,0.024,1.6080764891306558,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l10_u100,0,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDD,true,true,true,true,10,100,250,5,0.08,,,,,,,,0.8188465120792389,0.18115348792076114,0.0,1.0,1.0,0.6384,0.6384,0.052,0.052,1.5462612979888917,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l10_u100,0,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDD,true,true,true,true,10,100,250,5,0.08,0.1,,,,,,,0.9717190515995026,0.02828094840049744,0.0,1.0,1.0,0.6408,0.6408,0.06,0.06,1.7141815032958985,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l10_u100,1,B0_unconstrained,B0,crf_nll,unconstrained,,DDDDD,true,true,true,true,10,100,250,5,0.08,,,,,,,,0.8357024259567261,0.16429757404327394,0.0,1.0,1.0,0.6392,0.6392,0.048,0.048,1.442793896484375,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
real_learning,real_source_small_field,stock_5d,real_l10_u100,1,B4_semi_event_0.1,B4,semi_event,unconstrained,,DDDDD,true,true,true,true,10,100,250,5,0.08,0.1,,,,,,,0.9734228785037995,0.026577121496200506,0.0,1.0,1.0,0.6648,0.6648,0.076,0.076,1.7375240505218505,,0.0,warn_b1_b3_not_independent_rows;warn_partial_baseline_grid,real-source small-field local evidence,semi-real CPU-only local probe; not benchmark evidence
